67	473	4.0
3	342	2.0
50	741	3.0
24	228	2.0
33	448	4.0
9	344	3.0
29	157	3.0
67	201	3.0
60	54	4.0
24	167	3.0
90	339	1.0
89	474	5.0
20	356	5.0
40	105	3.0
22	435	3.0
68	28	3.0
75	150	4.0
27	442	5.0
70	524	5.0
23	285	5.0
55	660	5.0
37	285	3.0
54	317	5.0
3	872	4.0
54	508	5.0
13	116	4.0
12	95	4.0
67	979	4.0
36	251	4.0
94	14	5.0
29	216	5.0
62	404	5.0
62	482	3.0
54	716	5.0
50	2	5.0
60	482	5.0
58	339	4.0
12	753	4.0
27	678	5.0
11	942	5.0
52	142	1.0
99	422	5.0
95	1047	4.0
53	946	5.0
87	283	1.0
60	136	5.0
94	504	3.0
72	203	4.0
3	298	3.0
50	218	3.0
4	336	2.0
52	117	3.0
27	633	5.0
35	267	5.0
5	242	1.0
6	237	1.0
13	270	4.0
80	474	5.0
62	207	5.0
13	75	3.0
13	526	3.0
40	715	2.0
60	1300	4.0
11	96	5.0
13	575	4.0
24	143	5.0
52	303	4.0
54	743	3.0
6	198	4.0
20	944	4.0
57	385	3.0
52	187	2.0
20	509	1.0
11	990	2.0
36	1015	4.0
60	153	3.0
47	656	5.0
89	291	3.0
5	831	2.0
85	565	4.0
7	311	4.0
13	958	4.0
70	479	4.0
96	233	4.0
20	607	4.0
78	268	5.0
85	522	5.0
65	186	5.0
73	513	4.0
27	495	5.0
70	28	2.0
2	543	4.0
12	173	5.0
82	1008	2.0
52	204	3.0
70	71	4.0
67	730	2.0
27	130	5.0
94	590	4.0
12	167	4.0
6	196	3.0
76	152	4.0
36	1012	3.0
11	63	5.0
25	299	5.0
11	89	1.0
45	844	3.0
6	525	3.0
73	525	4.0
53	1100	4.0
99	602	5.0
87	120	2.0
68	293	4.0
49	431	5.0
60	20	2.0
94	605	5.0
27	236	5.0
60	409	4.0
67	694	3.0
59	1031	3.0
82	158	3.0
13	692	3.0
52	212	4.0
85	503	4.0
11	210	5.0
57	207	4.0
60	1019	4.0
60	234	3.0
82	122	4.0
82	346	5.0
13	659	2.0
24	120	3.0
88	344	4.0
45	221	3.0
75	312	5.0
17	288	5.0
45	171	5.0
3	885	3.0
36	931	4.0
90	321	5.0
60	529	4.0
13	385	2.0
29	87	3.0
43	175	4.0
73	203	3.0
96	173	4.0
24	21	4.0
36	15	2.0
82	124	4.0
41	4	4.0
3	750	2.0
59	1027	4.0
78	474	5.0
73	844	3.0
55	192	4.0
70	525	4.0
49	65	5.0
13	143	3.0
91	1258	1.0
70	762	2.0
67	88	4.0
49	478	4.0
40	1530	3.0
23	891	4.0
60	602	4.0
60	746	3.0
75	1243	3.0
87	197	2.0
37	264	3.0
73	1048	3.0
13	1092	3.0
2	846	4.0
27	577	3.0
33	987	4.0
57	166	3.0
61	287	3.0
27	9	4.0
47	271	3.0
64	257	1.0
70	68	5.0
18	37	3.0
85	377	5.0
62	525	5.0
93	225	4.0
91	1405	4.0
40	98	3.0
84	918	3.0
44	946	3.0
37	23	1.0
52	469	5.0
92	747	3.0
16	285	5.0
85	63	5.0
27	460	4.0
40	201	5.0
70	366	4.0
1	282	4.0
13	805	3.0
71	278	4.0
5	709	5.0
6	1086	2.0
54	123	5.0
74	238	5.0
60	14	5.0
65	133	5.0
55	301	5.0
49	62	4.0
42	257	4.0
67	207	4.0
75	368	3.0
26	248	4.0
40	127	4.0
84	528	4.0
55	11	4.0
62	233	5.0
49	563	1.0
27	562	2.0
60	61	3.0
59	203	4.0
87	587	4.0
41	415	5.0
41	193	5.0
74	64	2.0
94	508	4.0
40	475	2.0
56	331	3.0
62	322	4.0
52	1607	2.0
26	24	2.0
5	81	4.0
68	281	4.0
62	509	3.0
36	596	3.0
62	428	5.0
5	0	5.0
60	194	4.0
75	1015	3.0
64	268	4.0
93	180	4.0
57	62	3.0
67	1069	3.0
18	624	3.0
70	418	3.0
27	497	5.0
80	458	4.0
99	251	3.0
49	435	5.0
87	132	2.0
79	301	5.0
92	470	5.0
24	505	3.0
1	32	5.0
60	173	4.0
13	737	3.0
18	167	4.0
20	126	4.0
18	1300	3.0
13	653	4.0
74	143	5.0
78	1006	3.0
1	50	4.0
82	684	4.0
60	165	5.0
70	75	4.0
66	293	1.0
14	298	4.0
40	163	4.0
71	305	4.0
99	1038	4.0
3	1387	3.0
49	454	3.0
49	166	4.0
6	1182	1.0
65	275	5.0
49	1336	3.0
85	195	3.0
21	242	2.0
51	293	3.0
94	627	3.0
13	894	4.0
92	6	4.0
95	894	3.0
9	350	3.0
50	1206	2.0
73	169	4.0
60	96	4.0
67	434	4.0
57	132	5.0
29	49	5.0
38	234	3.0
39	502	3.0
11	1620	1.0
53	179	5.0
82	471	3.0
60	7	3.0
68	554	3.0
74	16	4.0
68	688	3.0
65	875	5.0
24	37	2.0
75	230	5.0
94	204	3.0
13	550	2.0
31	55	5.0
62	200	5.0
87	427	1.0
44	4	2.0
3	1253	3.0
11	755	1.0
62	131	5.0
37	7	3.0
11	283	4.0
49	70	3.0
68	726	4.0
40	175	5.0
44	685	3.0
6	385	1.0
59	110	4.0
27	680	1.0
27	539	3.0
59	306	3.0
11	1375	1.0
78	122	3.0
91	735	3.0
61	750	4.0
54	124	2.0
68	675	3.0
59	424	2.0
87	203	2.0
60	498	4.0
60	418	4.0
75	203	5.0
11	769	2.0
6	701	3.0
57	141	3.0
60	213	3.0
60	479	4.0
40	257	5.0
76	810	4.0
6	721	1.0
27	490	5.0
82	1058	3.0
27	514	3.0
7	275	5.0
61	312	4.0
22	918	5.0
15	282	4.0
35	880	5.0
50	67	4.0
40	938	4.0
85	209	5.0
60	960	3.0
6	190	5.0
57	322	4.0
97	537	4.0
62	870	3.0
62	403	4.0
38	630	4.0
27	563	3.0
13	1304	3.0
55	198	4.0
11	116	5.0
73	173	4.0
76	174	5.0
11	356	5.0
26	1381	3.0
6	209	4.0
99	114	4.0
49	742	1.0
82	78	4.0
41	142	5.0
68	321	2.0
11	167	5.0
74	422	4.0
96	242	3.0
72	209	4.0
31	1066	3.0
50	158	4.0
15	739	4.0
80	309	3.0
60	469	5.0
89	339	5.0
52	7	5.0
78	874	3.0
33	312	5.0
11	240	4.0
46	272	3.0
70	510	5.0
74	470	4.0
1	283	5.0
11	354	4.0
27	182	4.0
59	741	4.0
26	411	5.0
99	327	3.0
27	395	4.0
38	470	5.0
31	249	5.0
24	134	1.0
50	233	3.0
59	364	5.0
81	99	4.0
24	404	2.0
13	147	3.0
31	357	3.0
50	122	3.0
67	746	4.0
64	301	3.0
6	10	2.0
39	318	3.0
67	942	3.0
11	299	4.0
94	293	3.0
74	507	3.0
88	538	2.0
78	281	3.0
47	187	5.0
67	1005	4.0
27	626	3.0
70	229	4.0
50	565	3.0
87	987	1.0
60	318	3.0
52	120	4.0
13	553	3.0
74	236	4.0
39	483	4.0
50	778	3.0
40	754	4.0
55	522	3.0
70	541	1.0
78	6	4.0
5	825	1.0
70	120	4.0
13	28	2.0
67	487	2.0
47	530	3.0
96	299	5.0
59	146	4.0
20	13	3.0
54	299	3.0
37	170	1.0
15	212	5.0
49	1109	3.0
67	225	2.0
57	76	4.0
93	495	5.0
52	21	4.0
67	238	4.0
0	684	5.0
67	149	5.0
60	386	4.0
68	377	4.0
4	268	5.0
59	578	4.0
74	185	5.0
3	1250	3.0
87	130	4.0
49	102	1.0
67	683	2.0
60	509	4.0
45	863	4.0
54	97	5.0
3	1088	2.0
34	6	3.0
31	930	3.0
61	343	1.0
26	121	3.0
96	203	3.0
29	402	4.0
33	173	3.0
59	178	2.0
27	640	5.0
99	1141	4.0
29	127	3.0
70	384	3.0
93	226	5.0
70	600	5.0
59	650	5.0
61	267	5.0
18	762	2.0
6	669	1.0
5	114	5.0
27	165	3.0
77	185	5.0
27	96	5.0
77	210	4.0
13	283	4.0
40	85	4.0
70	167	4.0
57	369	3.0
40	560	4.0
29	143	5.0
52	495	3.0
75	168	5.0
27	555	3.0
68	1207	1.0
86	299	3.0
73	461	3.0
5	1472	1.0
82	1597	3.0
51	306	4.0
33	287	3.0
39	171	5.0
77	411	5.0
40	57	5.0
0	221	5.0
67	230	3.0
60	290	4.0
27	231	3.0
44	6	5.0
82	840	3.0
1	66	5.0
50	272	5.0
6	1022	3.0
60	411	4.0
85	228	3.0
70	819	3.0
24	545	3.0
49	37	5.0
0	457	3.0
1	784	5.0
62	659	4.0
43	97	4.0
74	469	5.0
62	81	5.0
60	685	2.0
40	42	3.0
96	497	3.0
60	788	4.0
70	824	4.0
30	333	2.0
49	376	3.0
0	474	4.0
49	1027	2.0
49	495	4.0
34	335	3.0
26	845	2.0
73	530	4.0
59	822	3.0
68	238	4.0
27	132	5.0
27	639	3.0
74	104	2.0
67	182	3.0
73	755	2.0
52	287	3.0
50	1089	3.0
31	49	4.0
99	299	4.0
98	348	1.0
70	179	5.0
31	287	3.0
59	7	4.0
64	285	2.0
59	95	4.0
50	805	4.0
68	1038	5.0
27	30	4.0
70	215	5.0
40	202	5.0
11	943	2.0
36	356	4.0
33	930	2.0
70	55	4.0
67	90	4.0
95	12	3.0
59	1034	3.0
23	677	5.0
49	482	5.0
93	482	4.0
85	167	5.0
18	731	4.0
5	1059	5.0
19	244	4.0
11	684	1.0
99	1	4.0
67	160	4.0
75	1072	5.0
23	291	3.0
13	40	3.0
43	747	4.0
94	684	4.0
13	264	3.0
20	135	4.0
1	865	5.0
94	513	3.0
12	227	4.0
44	451	4.0
68	468	1.0
73	590	3.0
68	275	3.0
67	549	3.0
76	1019	3.0
70	99	5.0
74	981	1.0
57	615	4.0
57	371	4.0
59	78	4.0
3	1278	3.0
49	297	2.0
74	1243	3.0
50	650	3.0
7	297	2.0
0	150	3.0
89	689	4.0
27	434	5.0
82	411	2.0
40	142	4.0
27	191	4.0
40	1216	3.0
51	282	5.0
12	241	5.0
27	605	3.0
59	63	5.0
55	13	3.0
82	249	5.0
7	19	4.0
31	69	3.0
89	322	4.0
59	404	3.0
5	21	5.0
11	67	2.0
13	55	4.0
18	14	5.0
6	193	3.0
99	524	5.0
40	548	3.0
11	146	4.0
36	290	4.0
7	312	4.0
3	688	3.0
13	418	3.0
1	631	4.0
12	415	3.0
4	337	2.0
45	180	5.0
49	768	1.0
7	1379	3.0
15	508	4.0
68	331	3.0
38	449	2.0
94	161	5.0
19	299	5.0
3	321	4.0
1	366	3.0
87	0	4.0
57	105	3.0
41	581	4.0
62	370	2.0
44	287	5.0
60	403	4.0
96	300	4.0
54	236	5.0
43	171	4.0
11	707	1.0
3	988	3.0
6	509	2.0
27	378	4.0
13	162	3.0
20	55	2.0
31	31	4.0
11	691	4.0
27	498	4.0
74	289	3.0
72	814	3.0
13	723	4.0
74	327	4.0
39	426	5.0
87	432	4.0
57	502	4.0
93	522	4.0
27	448	3.0
70	203	4.0
6	430	4.0
40	196	4.0
6	1034	2.0
55	510	4.0
49	411	1.0
34	281	1.0
73	791	2.0
13	1439	2.0
82	455	2.0
6	495	2.0
73	1027	3.0
44	95	5.0
92	590	4.0
26	117	1.0
28	325	2.0
49	124	2.0
20	189	5.0
39	68	4.0
57	972	4.0
30	322	3.0
74	131	5.0
13	1046	3.0
67	1152	4.0
60	427	4.0
93	7	2.0
70	421	1.0
11	1117	5.0
27	167	5.0
13	627	4.0
73	567	4.0
67	677	3.0
62	171	4.0
11	81	5.0
67	78	3.0
36	297	3.0
88	305	4.0
93	433	5.0
73	91	2.0
71	298	4.0
31	183	4.0
53	213	3.0
5	476	1.0
62	464	5.0
57	1438	4.0
70	143	5.0
60	108	3.0
15	1346	2.0
3	1662	2.0
70	158	4.0
13	760	4.0
65	190	5.0
59	293	4.0
57	121	1.0
62	22	3.0
75	314	5.0
90	358	4.0
6	6	2.0
40	124	4.0
57	659	4.0
92	309	4.0
5	930	3.0
27	6	5.0
40	96	4.0
93	179	3.0
11	430	4.0
88	886	4.0
13	1227	1.0
47	640	4.0
19	288	4.0
67	522	4.0
73	3	4.0
1	120	5.0
20	704	5.0
77	587	4.0
44	525	2.0
29	153	3.0
49	725	3.0
49	28	2.0
98	897	5.0
3	1087	2.0
61	269	5.0
85	88	3.0
13	258	3.0
60	595	3.0
99	249	3.0
40	66	4.0
11	180	2.0
11	672	4.0
76	492	5.0
99	606	4.0
13	91	5.0
6	501	2.0
40	183	4.0
88	300	5.0
60	3	4.0
36	335	2.0
70	567	4.0
23	689	5.0
94	498	5.0
62	484	3.0
72	0	4.0
60	1424	3.0
44	78	2.0
24	230	2.0
9	349	1.0
72	207	3.0
43	297	4.0
40	774	1.0
66	285	3.0
43	120	3.0
57	416	3.0
67	337	1.0
82	146	4.0
27	580	5.0
67	958	3.0
20	654	5.0
68	1400	1.0
12	215	5.0
74	172	2.0
40	590	4.0
1	363	4.0
87	152	2.0
80	1010	4.0
70	522	5.0
22	150	4.0
60	273	3.0
90	331	5.0
36	274	4.0
51	322	4.0
0	762	1.0
78	935	5.0
65	1006	5.0
82	824	4.0
45	282	2.0
13	156	4.0
31	468	3.0
85	659	3.0
60	71	2.0
62	417	4.0
17	332	5.0
99	275	5.0
44	582	3.0
68	69	2.0
73	132	4.0
37	175	3.0
74	173	4.0
6	695	1.0
3	271	5.0
6	517	2.0
40	189	4.0
82	285	4.0
40	133	5.0
98	339	4.0
11	808	5.0
31	750	4.0
1	152	4.0
47	463	4.0
39	232	5.0
73	134	2.0
60	1032	1.0
22	369	2.0
85	233	5.0
27	171	4.0
3	1512	2.0
68	76	4.0
11	404	3.0
67	781	2.0
69	299	4.0
13	37	3.0
27	565	4.0
60	504	4.0
54	173	3.0
55	602	5.0
87	94	3.0
48	283	3.0
18	172	3.0
78	49	5.0
39	233	5.0
96	482	3.0
28	357	1.0
13	721	4.0
13	41	5.0
62	450	4.0
11	209	4.0
85	120	5.0
62	658	5.0
73	460	3.0
40	779	2.0
67	532	3.0
31	23	5.0
54	196	4.0
63	530	5.0
49	675	2.0
21	236	4.0
57	70	5.0
94	233	5.0
76	267	3.0
4	304	4.0
49	294	4.0
6	450	2.0
46	288	3.0
87	229	3.0
57	3	4.0
27	502	4.0
0	128	5.0
92	1312	2.0
54	312	5.0
70	193	4.0
39	560	5.0
74	147	3.0
59	995	3.0
0	475	4.0
94	133	3.0
48	987	3.0
77	203	4.0
87	227	3.0
56	291	4.0
29	293	4.0
4	285	5.0
81	1050	3.0
67	270	3.0
14	682	2.0
99	630	5.0
50	182	4.0
11	127	4.0
3	1242	3.0
27	142	3.0
45	14	4.0
68	286	3.0
7	8	3.0
3	357	4.0
6	231	2.0
6	572	1.0
3	353	2.0
27	131	5.0
97	870	3.0
46	241	4.0
13	819	3.0
74	150	3.0
50	155	4.0
74	72	2.0
7	301	4.0
53	1198	1.0
90	677	4.0
11	580	5.0
54	126	5.0
57	806	4.0
74	158	4.0
92	293	3.0
46	407	4.0
60	708	4.0
57	722	4.0
1	87	5.0
27	172	5.0
67	1169	2.0
15	462	5.0
94	27	4.0
75	181	5.0
13	163	3.0
51	299	4.0
27	500	5.0
67	187	5.0
70	1090	2.0
29	415	5.0
49	198	4.0
62	226	3.0
73	1045	4.0
94	193	4.0
82	844	3.0
0	279	4.0
77	624	3.0
31	99	5.0
5	931	2.0
13	298	4.0
74	270	1.0
13	38	4.0
51	474	4.0
79	110	2.0
60	661	3.0
27	573	5.0
92	326	2.0
36	686	3.0
5	1238	3.0
27	89	3.0
40	1445	3.0
85	683	5.0
41	49	5.0
24	156	4.0
5	37	5.0
27	542	3.0
3	1126	2.0
12	87	5.0
40	199	4.0
85	10	5.0
67	493	3.0
74	122	3.0
28	327	3.0
28	747	2.0
6	778	1.0
33	182	4.0
13	650	4.0
47	123	4.0
73	534	3.0
91	774	3.0
67	41	5.0
67	1	3.0
27	557	4.0
82	289	4.0
70	419	2.0
70	825	2.0
70	26	4.0
52	178	1.0
71	313	1.0
60	1088	2.0
11	339	4.0
73	87	2.0
15	1448	5.0
92	146	4.0
50	249	3.0
77	1008	3.0
70	185	3.0
29	287	4.0
27	600	5.0
9	244	3.0
89	327	4.0
11	160	5.0
74	176	5.0
41	143	5.0
68	106	3.0
45	125	5.0
57	453	5.0
32	1016	3.0
87	256	3.0
60	158	3.0
60	429	4.0
22	218	4.0
60	803	3.0
39	302	5.0
74	734	2.0
44	297	4.0
16	879	4.0
22	274	5.0
32	285	1.0
44	175	2.0
37	147	1.0
31	460	4.0
62	1253	2.0
62	476	3.0
13	124	4.0
6	184	2.0
31	823	3.0
13	745	3.0
5	1062	1.0
87	426	1.0
88	261	4.0
3	1510	2.0
49	153	5.0
49	595	3.0
85	173	5.0
27	660	5.0
11	90	1.0
52	944	5.0
11	99	4.0
94	987	3.0
37	164	5.0
75	201	5.0
41	190	5.0
27	540	2.0
40	796	3.0
51	256	3.0
70	238	4.0
3	288	3.0
33	55	4.0
6	317	4.0
40	1	4.0
32	1007	4.0
75	801	3.0
59	1218	3.0
67	189	3.0
59	217	3.0
42	299	3.0
85	657	3.0
78	270	3.0
99	478	4.0
1	548	4.0
30	242	2.0
56	306	4.0
16	326	2.0
43	209	4.0
6	808	3.0
90	326	5.0
43	761	2.0
3	1277	4.0
68	527	3.0
11	1058	3.0
39	691	3.0
93	22	3.0
70	1218	2.0
24	173	5.0
8	268	4.0
13	195	5.0
37	256	4.0
3	1604	2.0
41	152	4.0
29	448	3.0
70	275	4.0
60	215	4.0
70	24	4.0
55	237	4.0
14	312	4.0
6	1131	1.0
82	832	3.0
57	654	4.0
67	855	4.0
40	1134	3.0
82	825	4.0
15	1154	5.0
11	55	5.0
73	22	4.0
52	182	5.0
15	170	3.0
67	1187	2.0
67	635	4.0
90	325	5.0
0	369	4.0
6	520	4.0
27	669	5.0
6	356	4.0
27	67	4.0
11	1517	4.0
28	339	1.0
56	293	3.0
13	244	3.0
35	936	5.0
49	233	5.0
3	1588	3.0
41	442	5.0
1	70	5.0
68	548	3.0
82	1290	2.0
67	192	4.0
61	339	5.0
99	19	2.0
73	321	3.0
60	356	5.0
52	201	4.0
31	52	4.0
11	470	5.0
50	225	4.0
54	281	1.0
27	317	5.0
85	85	5.0
94	392	5.0
40	793	3.0
59	426	4.0
60	176	4.0
60	1070	2.0
40	244	4.0
72	69	5.0
27	340	3.0
27	433	4.0
31	171	5.0
93	214	3.0
72	136	3.0
82	298	4.0
62	183	4.0
87	606	2.0
41	189	4.0
27	550	1.0
60	699	3.0
89	537	4.0
13	251	3.0
89	247	5.0
11	134	5.0
27	585	3.0
87	525	2.0
13	618	3.0
53	46	5.0
96	602	5.0
6	124	2.0
82	472	4.0
27	24	3.0
74	182	3.0
13	419	3.0
75	232	4.0
31	1266	3.0
13	622	3.0
52	430	4.0
6	1011	4.0
25	300	1.0
6	244	4.0
85	100	5.0
74	67	5.0
17	24	4.0
22	4	3.0
82	924	3.0
13	94	5.0
29	172	5.0
52	583	3.0
60	410	3.0
60	237	5.0
67	954	3.0
80	380	4.0
50	75	5.0
55	649	5.0
15	461	3.0
3	934	2.0
53	68	5.0
78	306	2.0
75	3	4.0
71	274	5.0
77	675	3.0
44	143	4.0
82	26	4.0
50	549	4.0
22	92	4.0
65	327	3.0
6	754	2.0
59	172	5.0
74	417	4.0
15	19	4.0
36	185	4.0
50	678	3.0
85	704	4.0
13	552	3.0
29	150	5.0
20	461	5.0
75	225	5.0
57	442	3.0
27	504	3.0
85	795	4.0
5	142	5.0
15	639	2.0
3	257	4.0
2	275	5.0
94	280	4.0
47	495	5.0
39	9	5.0
70	183	4.0
67	720	3.0
13	686	2.0
21	285	3.0
22	670	4.0
27	267	3.0
72	124	4.0
20	477	4.0
92	976	2.0
90	537	4.0
40	530	5.0
25	268	3.0
18	552	4.0
49	410	2.0
85	434	5.0
52	171	4.0
6	3	3.0
52	78	4.0
75	167	5.0
11	8	5.0
54	404	2.0
94	284	4.0
73	179	3.0
50	495	3.0
68	723	3.0
44	384	5.0
67	717	4.0
55	173	3.0
60	484	3.0
17	322	5.0
31	317	5.0
80	85	4.0
99	78	5.0
60	47	3.0
85	226	5.0
3	1608	1.0
3	341	2.0
49	863	3.0
68	1151	3.0
99	149	4.0
0	507	3.0
55	97	4.0
11	91	5.0
87	198	2.0
11	215	5.0
52	168	5.0
78	120	2.0
93	196	4.0
15	164	4.0
80	243	4.0
27	481	3.0
52	229	4.0
49	923	1.0
40	1207	2.0
29	1370	2.0
60	709	4.0
16	298	2.0
11	117	5.0
60	43	3.0
5	925	5.0
57	663	3.0
5	97	3.0
40	173	5.0
13	297	4.0
85	142	1.0
82	335	4.0
49	877	3.0
93	479	5.0
21	322	3.0
49	121	1.0
70	759	3.0
89	596	4.0
27	570	3.0
9	897	3.0
71	291	4.0
59	30	4.0
31	326	4.0
11	581	5.0
3	1104	3.0
40	187	3.0
1	482	5.0
89	124	5.0
74	3	4.0
27	214	4.0
22	199	5.0
22	234	2.0
28	270	3.0
15	1192	5.0
20	14	4.0
89	275	5.0
73	58	4.0
47	1004	3.0
39	1193	5.0
99	287	3.0
67	168	5.0
78	590	4.0
77	167	5.0
57	475	5.0
9	347	4.0
39	19	5.0
24	88	4.0
73	4	3.0
57	503	4.0
3	893	2.0
49	221	5.0
27	285	4.0
15	970	3.0
9	258	4.0
97	117	3.0
80	287	3.0
74	391	2.0
92	716	3.0
11	1206	1.0
40	780	3.0
45	110	4.0
94	525	3.0
46	743	5.0
74	49	5.0
85	391	5.0
77	626	4.0
99	498	5.0
33	175	2.0
27	656	4.0
27	464	4.0
5	98	5.0
27	569	3.0
50	585	2.0
65	167	5.0
30	257	3.0
50	977	2.0
60	490	3.0
23	242	3.0
13	1089	2.0
13	361	2.0
92	332	4.0
96	330	5.0
56	342	2.0
5	844	4.0
49	187	5.0
40	221	4.0
62	596	5.0
32	92	4.0
80	1008	4.0
95	245	4.0
48	150	5.0
33	99	4.0
27	501	5.0
31	1011	4.0
76	681	2.0
70	150	4.0
15	1487	4.0
13	254	3.0
83	293	1.0
68	327	4.0
22	476	4.0
67	195	5.0
6	764	1.0
78	287	4.0
75	133	5.0
32	126	5.0
58	320	3.0
27	388	4.0
31	632	3.0
79	748	1.0
54	82	4.0
82	680	1.0
70	227	3.0
6	37	3.0
36	814	4.0
17	881	3.0
60	162	4.0
73	684	3.0
49	476	3.0
26	180	3.0
40	577	3.0
69	470	5.0
13	27	3.0
86	314	4.0
60	78	4.0
82	681	1.0
85	213	5.0
40	28	4.0
3	1291	3.0
66	311	3.0
52	186	4.0
49	180	5.0
94	324	5.0
85	126	4.0
5	422	2.0
13	221	4.0
27	549	4.0
60	207	4.0
93	211	2.0
22	550	2.0
45	68	5.0
60	23	3.0
52	1243	3.0
37	844	3.0
73	97	4.0
5	384	4.0
18	214	5.0
6	78	4.0
57	833	2.0
97	456	3.0
74	567	4.0
68	332	3.0
55	133	4.0
62	55	2.0
42	261	4.0
40	799	1.0
76	134	4.0
85	215	4.0
70	738	4.0
16	270	1.0
3	311	4.0
40	407	5.0
10	872	5.0
75	337	5.0
70	171	5.0
67	603	3.0
8	252	5.0
77	174	4.0
33	180	5.0
24	549	4.0
49	61	5.0
59	117	3.0
76	320	4.0
0	863	3.0
27	78	4.0
70	11	5.0
57	383	2.0
36	925	4.0
12	401	5.0
13	577	3.0
31	1216	4.0
57	933	4.0
40	144	4.0
6	207	3.0
40	561	4.0
93	420	4.0
3	534	3.0
70	98	3.0
60	569	4.0
17	293	5.0
67	429	4.0
49	122	4.0
94	542	5.0
82	339	5.0
89	306	5.0
70	356	5.0
82	741	5.0
1	401	5.0
49	48	2.0
39	204	4.0
27	170	3.0
58	271	5.0
50	232	4.0
73	741	4.0
75	951	4.0
99	198	5.0
49	217	3.0
62	500	5.0
52	601	4.0
81	870	1.0
71	312	5.0
85	61	3.0
74	14	2.0
29	100	4.0
54	1193	4.0
75	731	4.0
29	379	4.0
67	193	5.0
62	683	2.0
57	627	4.0
82	1012	2.0
74	695	4.0
9	1670	1.0
67	1230	3.0
67	321	3.0
36	24	2.0
55	49	4.0
15	165	4.0
68	1084	1.0
60	536	4.0
20	719	3.0
26	275	4.0
18	715	2.0
67	85	4.0
92	973	2.0
6	86	4.0
57	461	4.0
9	879	3.0
87	488	3.0
85	741	5.0
6	619	3.0
22	921	4.0
80	752	5.0
39	184	5.0
5	1028	5.0
55	322	2.0
45	0	4.0
85	443	3.0
96	442	4.0
60	306	3.0
40	171	5.0
52	615	4.0
75	301	5.0
40	12	4.0
5	1282	5.0
13	217	3.0
6	236	2.0
67	177	5.0
22	514	4.0
25	293	2.0
13	796	2.0
74	317	3.0
70	187	5.0
60	779	3.0
82	974	2.0
27	602	4.0
13	803	3.0
27	90	3.0
13	582	2.0
27	610	3.0
5	227	4.0
67	94	4.0
70	1123	4.0
60	297	5.0
60	439	1.0
6	27	4.0
40	733	3.0
50	237	2.0
40	180	5.0
3	935	3.0
67	426	4.0
49	8	1.0
27	672	3.0
38	180	2.0
49	203	5.0
3	687	2.0
52	534	3.0
27	173	5.0
49	757	2.0
7	128	3.0
27	443	5.0
41	217	4.0
78	747	1.0
13	47	4.0
70	30	4.0
82	152	3.0
6	179	5.0
50	675	3.0
11	76	3.0
50	49	4.0
82	1027	3.0
5	417	4.0
60	81	4.0
39	24	4.0
13	771	4.0
29	714	4.0
62	418	4.0
2	236	2.0
60	771	3.0
46	275	5.0
70	482	5.0
75	918	5.0
33	272	1.0
11	306	4.0
10	293	3.0
27	508	5.0
39	210	5.0
29	3	4.0
5	23	5.0
52	462	4.0
40	177	4.0
49	635	4.0
57	1083	4.0
40	86	5.0
29	741	5.0
87	213	1.0
67	1010	3.0
31	258	4.0
91	215	3.0
29	76	3.0
94	192	4.0
13	362	2.0
32	292	4.0
55	630	4.0
80	762	2.0
57	68	4.0
74	27	4.0
70	299	4.0
34	249	4.0
2	618	4.0
52	273	4.0
53	301	5.0
27	134	5.0
59	53	4.0
49	385	4.0
22	257	4.0
36	878	4.0
60	565	3.0
47	516	5.0
88	346	5.0
89	321	4.0
3	285	2.0
18	394	2.0
13	469	5.0
49	567	5.0
87	403	1.0
5	27	5.0
60	734	4.0
67	878	3.0
13	519	4.0
62	160	5.0
5	293	5.0
3	1388	3.0
85	8	5.0
27	383	3.0
40	200	5.0
6	1100	2.0
55	171	4.0
40	692	4.0
67	70	3.0
62	229	4.0
70	66	4.0
11	974	5.0
5	257	1.0
6	549	3.0
71	281	4.0
51	327	4.0
62	650	3.0
85	287	4.0
0	288	4.0
7	223	4.0
89	762	5.0
57	55	3.0
13	716	3.0
39	381	4.0
1	240	4.0
9	747	4.0
68	401	5.0
74	54	5.0
57	66	2.0
52	474	1.0
11	228	5.0
44	158	5.0
40	746	3.0
37	63	4.0
13	426	4.0
2	99	4.0
39	44	5.0
62	88	4.0
27	355	4.0
67	381	2.0
88	686	3.0
71	12	4.0
75	777	4.0
44	202	3.0
51	344	2.0
99	509	4.0
4	332	1.0
69	14	4.0
55	30	3.0
81	282	4.0
73	804	3.0
13	931	1.0
73	106	3.0
13	257	3.0
27	8	5.0
49	632	3.0
59	21	5.0
5	194	4.0
47	99	4.0
70	232	5.0
40	168	5.0
70	273	4.0
12	3	5.0
67	539	2.0
73	37	3.0
84	59	3.0
78	297	4.0
72	513	5.0
88	306	4.0
94	608	4.0
74	420	2.0
27	601	3.0
27	644	4.0
85	1109	4.0
53	31	4.0
39	731	3.0
41	81	5.0
43	749	4.0
40	115	4.0
49	673	3.0
83	327	2.0
74	175	3.0
3	332	3.0
57	446	4.0
31	495	3.0
52	839	1.0
29	97	5.0
49	1270	4.0
8	13	4.0
99	180	4.0
13	231	3.0
67	206	3.0
15	918	2.0
68	300	3.0
33	1239	5.0
40	355	4.0
85	384	3.0
37	280	4.0
85	1244	5.0
3	348	3.0
11	747	4.0
13	1427	3.0
6	641	1.0
73	126	5.0
68	568	3.0
