user_id,movie_id,rating,timestamp
51,368,5,888638160
51,155,3,880180191
72,153,3,880476578
100,749,2,884368273
1,673,5,880178411
58,269,4,886376983
7,639,2,880181275
34,272,4,884883476
54,501,2,880886919
51,515,3,881654480
80,2,3,877196504
51,490,4,880177050
78,663,4,880575589
12,519,2,882385808
90,750,5,879535713
22,334,4,879434860
61,436,4,879435369
4,121,3,885075476
51,338,3,891352178
99,401,5,881379566
54,663,4,891353444
4,184,2,891435574
6,97,5,886610372
72,276,5,880181910
51,180,5,878854100
4,1263,4,888103812
81,625,4,889488522
50,301,4,892785223
4,1276,4,891359171
48,523,5,886366814
51,900,3,879460028
13,310,3,879993519
61,354,3,884062405
58,252,1,892302309
56,191,4,875991160
63,132,5,888892667
6,13,3,879459939
80,636,4,874778299
34,167,3,880182127
4,315,2,888517390
60,286,5,880433398
12,1597,2,891499440
51,671,4,887910023
6,605,3,891498139
63,187,4,891352303
51,672,2,882385963
17,293,3,891033380
54,205,4,890588878
63,704,4,880475094
99,88,5,888516865
21,323,3,892785223
72,323,3,879481425
7,254,3,886366515
25,678,1,882892818
40,489,4,879437950
12,185,2,884065797
78,331,5,882387505
75,258,2,892302309
50,612,1,880180265
78,55,3,875730455
50,1668,2,888517390
3,892,4,880470504
54,288,1,888521047
31,409,5,879196074
51,239,5,879298206
61,755,4,885775683
63,405,3,892784672
12,921,2,881591198
72,694,2,875245350
63,315,3,880176666
32,331,4,888259984
15,137,2,878853734
61,184,4,884018798
48,487,4,881653300
12,607,5,881380025
51,769,4,876822873
75,11,1,875184717
32,200,4,888103971
1,173,3,891435761
62,545,2,891500194
27,72,1,881377933
66,540,2,879991186
54,122,4,882212527
40,258,1,888517537
41,185,4,884019189
4,244,2,879459641
7,856,2,887832643
14,1669,2,886377082
59,323,4,881653300
8,1171,5,880474871
96,505,3,888517869
79,1079,5,875389187
28,121,5,884060807
32,397,3,886187538
50,320,1,886608897
56,389,4,880888167
5,188,4,888518747
63,75,2,880177906
6,276,1,888637768
32,67,4,888636992
62,462,3,892784743
14,1,5,880153329
63,341,5,879196483
40,849,4,875389187
66,1087,5,881380539
63,115,1,880888746
33,137,5,879434587
42,202,4,881377972
74,433,2,880434384
51,660,5,875185319
78,283,5,880180817
51,191,4,886367473
71,323,3,880859519
13,214,3,881104481
73,381,5,882912205
12,585,4,880180376
51,134,3,892777274
40,258,5,892783942
72,276,5,885329146
19,250,5,879298206
23,693,4,880888223
16,496,2,877878923
76,302,4,881654567
14,508,3,875129839
7,415,3,879461856
83,1444,4,888887830
27,276,3,888104030
12,566,4,891354729
41,258,5,888638248
12,269,5,891353652
12,122,5,888637643
63,535,3,891498676
12,682,5,890322385
12,566,4,879701051
61,986,2,880475130
21,315,4,881381114
7,1385,1,884368313
31,201,2,880152843
54,543,4,888887216
32,1380,3,880383679
4,595,5,888519206
44,744,4,879461207
4,259,3,885612967
28,9,5,891498513
50,184,3,891498214
64,11,5,880180849
32,359,5,886367013
21,65,4,886367615
30,1105,2,887832571
28,1478,5,880472216
33,127,4,888888861
90,117,5,891499439
21,174,1,875246209
19,323,3,886609149
13,342,5,887841158
51,317,2,887841073
4,191,5,888886846
12,1251,4,879460844
61,841,2,888634315
12,696,5,891359354
30,1094,2,886610137
34,831,2,879561783
11,535,2,881654679
83,700,4,891499370
75,742,2,888979606
51,387,4,881653603
60,423,3,882384603
64,13,3,891034219
4,668,3,879958803
34,736,5,891500230
78,482,2,880180266
31,409,4,888889129
95,591,2,886609149
77,167,4,890181186
30,208,2,891352659
58,660,4,887911973
25,533,3,880153123
63,174,5,879461280
44,70,4,879460028
95,987,4,881379239
58,435,2,884368002
10,340,2,888520799
28,217,4,888887172
100,705,4,880410734
39,102,5,892134959
12,583,4,874724988
28,310,1,886607568
92,127,5,878854247
48,476,3,888886984
44,1272,4,886474436
85,100,4,875731674
39,477,3,880176807
12,358,5,891351328
63,938,2,878761120
4,474,3,892134811
12,546,1,880410801
53,15,4,879364744
30,189,4,888103729
12,435,4,881105481
58,763,2,885329468
68,1528,2,891957139
51,246,4,881381471
28,276,4,880149963
12,325,3,879991524
56,489,4,891042883
8,643,4,881381348
68,77,2,886608507
48,684,2,880887206
91,333,3,882211464
63,323,3,883512623
70,240,2,881652480
6,443,5,892785223
95,435,4,879460959
51,314,4,881380218
4,1449,3,880472321
21,312,3,874777623
14,538,3,886377426
12,1276,4,882384986
44,273,4,892785164
60,202,3,879297965
12,100,4,888890144
52,216,5,888633011
72,641,3,881654186
50,699,3,888521564
77,1050,2,880886978
35,181,3,874778569
6,300,4,881377933
3,1226,3,888979657
61,1323,3,891961195
53,410,4,888522021
70,845,4,882385118
75,286,2,880475561
72,205,3,888888067
91,286,1,891388936
5,130,5,877847025
21,121,3,878854100
1,604,5,880182103
61,790,3,891390014
23,239,2,881523787
48,287,4,886608559
100,796,4,891281385
71,268,5,890181185
11,294,4,879561755
78,202,3,891352489
85,200,5,892785223
72,200,4,891352134
45,591,3,888351623
80,1136,1,892782975
88,38,2,881277656
39,849,3,884493279
97,323,5,881681663
55,190,5,884368273
6,33,4,888518871
51,116,3,886608559
56,898,4,875991160
51,1231,2,886184421
58,886,2,880182295
78,572,3,878866679
51,763,4,888517869
6,604,3,891956825
52,825,2,879990813
1,1219,4,882892424
51,1258,4,891353411
57,458,3,888887045
74,1626,4,879196446
8,646,3,880179705
27,268,1,879460354
63,474,4,885682370
37,403,4,880383653
51,45,5,880153429
51,1039,4,876079016
56,15,3,884882742
37,742,5,883949781
12,805,5,879966146
12,282,2,880383358
87,1254,5,879435217
61,153,2,875731189
12,561,5,877125506
53,390,3,882912285
4,388,3,891033487
52,68,2,888523115
51,607,2,880153568
7,285,2,892784524
76,162,5,887168978
4,846,4,882476683
88,1442,3,874778065
61,315,5,882385829
32,151,4,878854906
51,295,2,885075267
95,202,5,880181138
44,59,4,882213502
14,869,4,879563667
12,185,2,875244866
4,679,1,880182815
67,444,4,888522541
4,951,2,881379059
6,409,5,892784166
90,1226,2,891956283
63,386,3,891388145
8,200,3,892785431
4,980,2,880178748
61,97,5,885075211
66,258,5,888636202
4,1393,3,892784049
1,433,4,891351813
27,294,1,874778065
58,1113,2,891041551
41,1210,2,891446438
69,511,4,892782901
91,756,5,888637768
61,1210,4,875244633
51,317,5,879461354
4,450,4,891354882
40,258,5,888887703
6,1531,4,879990622
86,458,3,891500230
32,1115,4,882387053
4,328,5,878719219
89,95,4,884061459
56,406,5,880177435
34,258,4,879744218
79,1034,2,882213535
79,111,4,888521833
83,549,3,879443321
4,1428,4,891457714
60,180,5,882386171
51,462,4,879460984
51,218,2,888887045
61,628,4,884365970
64,127,5,880888746
16,110,5,891498513
55,482,4,875774463
5,258,3,891446887
75,854,5,888633277
4,1628,2,884628564
51,717,2,891500230
63,64,5,892775612
19,1136,3,879701326
12,290,3,891034052
63,537,3,884066016
51,166,3,880433368
68,879,3,892785264
72,393,3,877878923
34,65,3,888636810
29,15,5,879364744
12,978,4,891033526
41,258,5,888259984
74,831,3,891389282
32,63,4,881654825
26,410,3,884036411
63,441,3,891500230
69,912,4,887840882
7,1314,3,888517986
62,646,1,880475094
6,160,4,880177503
51,1161,4,881654801
61,20,2,891956283
90,169,5,886366731
7,483,2,891499243
51,299,4,879461651
96,930,3,891193016
66,28,5,890588639
81,1301,4,879481675
61,652,5,887832741
63,1663,4,880182582
32,1303,2,891351728
86,1488,2,888887437
4,930,2,879438062
6,443,2,880176874
96,172,3,879990877
61,677,3,879461447
37,25,5,888551441
28,341,5,883512715
74,1,3,882387653
56,258,5,881058929
5,379,5,882386814
74,654,3,891405619
86,829,2,880433445
32,306,5,880470447
51,482,4,882385785
55,482,4,892775584
93,121,2,884034800
12,1155,1,875807019
30,1304,4,878866604
74,411,3,881104606
81,302,5,886367406
72,489,3,875731567
19,449,4,892785363
4,410,3,879701326
1,125,5,879460028
51,14,3,888638547
61,227,4,884059027
7,219,2,880475539
44,521,4,892783488
25,235,3,879436396
1,686,4,882911603
16,135,4,883372151
76,286,4,888887354
92,365,5,877196634
64,739,3,891435266
12,258,5,880472153
41,455,2,884066336
88,1163,4,888104522
50,1244,4,891353290
42,233,5,891033349
64,831,2,888521711
61,905,4,891351383
91,69,1,882386942
4,1283,2,879195007
48,81,5,882387757
51,134,4,880383424
95,1237,4,881548053
87,778,3,884035992
12,185,4,888519113
100,796,4,880475094
53,31,4,891351685
47,3,4,882385518
30,210,3,882570023
4,1293,3,891268777
92,210,3,879991666
48,117,5,875246459
32,127,5,880575163
54,435,2,882386071
51,520,4,882387114
23,177,4,882211301
14,1271,2,879364744
11,40,5,876435435
28,222,2,887912584
78,1269,3,881104820
28,69,5,880180265
63,269,5,880410700
91,428,3,875247565
97,258,4,880153123
71,79,5,892785194
86,232,4,881654410
27,89,3,886608897
63,319,5,875247754
91,125,4,875245739
21,846,3,879481550
87,419,3,891042916
51,59,4,880149045
30,411,3,881653300
18,172,3,891351653
1,103,5,885613092
97,56,5,884881722
41,687,3,884882702
33,294,4,880886855
61,100,5,881059103
4,33,3,875731722
14,618,4,880153009
4,1011,2,879991524
14,200,3,886608380
6,258,5,888979236
51,160,3,891192949
56,524,4,880181976
6,323,5,888521465
12,434,2,890349190
36,429,3,881523787
61,303,3,891033560
53,1287,3,891351585
10,117,3,885682295
86,651,4,878191679
100,90,4,875244475
32,347,3,880151426
79,202,2,881105778
61,222,2,885170330
83,258,2,880332039
1,447,3,881547788
12,867,3,888522217
88,231,1,888103812
4,20,3,887838935
12,111,4,886365606
8,268,5,886608423
63,570,3,888518320
13,1209,5,887249576
100,335,4,888103671
12,403,4,881652629
12,239,2,880180816
54,335,4,887908861
19,435,4,886183515
65,410,2,886609469
21,162,2,891500109
12,506,4,879465642
51,243,4,892783488
43,208,3,891035309
81,229,5,891497698
40,258,3,880180784
41,137,5,881277357
74,654,2,874777735
94,431,5,880332148
14,429,3,884066799
5,1011,2,880332089
27,53,2,879461102
25,385,3,879461399
21,846,3,891497793
2,117,3,891281385
14,1421,4,879959082
8,9,4,879563201
91,187,2,880383030
4,999,4,891499660
7,269,5,878854441
12,1173,5,888259984
50,170,2,879460424
4,1514,1,879461415
7,881,3,888351623
51,128,1,888523658
19,508,4,877196504
76,182,4,877196235
90,1267,4,878718996
6,680,5,879563169
32,395,3,879365091
53,298,2,888103812
6,1608,3,880859723
12,423,5,881277931
52,756,2,887832643
14,642,1,881380218
5,144,5,876079054
56,975,3,892784479
51,447,4,886608802
63,639,2,879561630
37,1538,3,882386401
46,204,5,880179586
44,15,4,891955972
32,368,2,879825613
27,1193,1,882385090
88,173,1,884066087
86,455,1,884066294
94,431,3,891353444
27,1668,2,890588928
4,161,2,884066294
32,1279,3,879561630
4,47,4,888552017
63,322,3,880181275
4,566,4,875247775
97,161,1,879298239
44,546,4,874778568
81,513,5,891033957
27,286,4,874778568
23,150,4,880434318
12,647,1,880149166
63,248,4,880433474
50,71,2,884628607
97,151,5,882387233
51,413,2,886608135
51,623,3,880153705
25,1136,1,880182871
6,237,5,886367615
61,152,5,879481386
41,1023,4,886179040
83,479,4,891436543
68,258,4,879461741
21,1243,5,882474378
60,101,4,884059426
4,310,2,891955972
32,272,3,879535392
4,258,2,892134959
61,291,4,891352178
60,1415,3,880153145
51,1303,4,880936769
23,22,3,888259984
92,523,5,879959488
14,1669,2,880153329
12,1280,4,891498322
51,535,5,884060807
56,1059,4,888638674
91,627,2,879435369
4,185,3,884405406
12,182,2,882477689
56,503,4,878718810
4,1302,3,882912316
71,978,2,888521803
91,684,4,882385684
51,895,3,876823541
33,258,5,880181225
75,213,2,883512856
32,33,4,877196567
51,463,2,891033889
69,214,1,886184681
12,236,4,880149224
51,48,2,888605273
3,356,3,882386309
63,121,3,881652142
51,96,4,880859228
54,117,4,875236512
4,1030,4,879460939
65,820,3,880332400
33,11,2,879365169
7,530,4,881132876
56,678,3,891497698
91,322,2,888550774
97,525,4,886609469
63,69,5,875730418
61,355,5,880182127
22,293,4,884066230
51,671,5,887122085
51,540,4,881654409
77,1444,2,891034366
54,435,1,884368538
83,1255,4,891353254
62,9,1,879744014
45,633,3,891436633
78,682,3,874778756
12,1252,4,879744218
17,676,3,891499699
64,508,5,882387599
44,410,4,881652480
4,258,2,880153841
75,717,2,878179514
71,1517,3,880178411
95,1007,5,891352261
60,147,4,880177154
4,121,3,888889327
53,81,1,882386260
94,292,5,891282573
51,258,3,879744218
51,1300,5,891500194
6,735,5,880332039
44,849,4,888517416
91,319,5,888518639
34,270,5,880383098
52,1063,2,875129839
66,322,5,887832433
48,182,2,888519408
41,879,3,888521711
56,229,5,875991160
13,620,4,888886984
51,607,4,884036846
12,179,2,879297545
45,160,3,875730312
28,215,5,881378439
47,720,4,879535392
14,565,2,882386662
4,134,2,884034132
14,179,4,884493060
80,249,4,884883149
91,564,4,881105373
13,91,2,884062010
16,879,5,878179514
71,937,4,888887045
51,754,3,879966609
90,42,2,881058062
61,1035,3,888522612
40,251,4,891498919
51,496,4,879561783
32,1669,4,885681886
4,317,3,888552017
58,71,3,891388501
100,987,4,879744086
32,313,5,881654386
51,1035,3,880180897
84,596,3,874728396
53,686,4,886367013
96,310,4,882387392
28,258,5,891500194
88,271,1,881105778
12,340,5,891352384
56,1405,1,879959025
67,332,4,891218251
1,201,5,888637440
23,195,5,880575108
31,249,2,891434619
51,254,4,881103896
43,358,4,881378289
35,1413,3,882385518
6,243,5,891193042
12,673,5,886366731
83,1132,3,880176807
62,529,3,892783488
45,480,3,891499469
100,705,3,879825613
68,94,4,892785431
17,326,3,884034132
12,691,4,891499344
5,281,4,891352093
17,384,5,886367586
12,93,4,887838846
86,512,5,891388063
12,423,4,886367133
51,905,3,880472148
14,699,3,891351813
94,151,2,882386027
7,940,5,879438685
30,1304,3,888259984
61,67,5,882212071
21,69,1,882211965
4,276,2,875731189
94,566,2,888633440
4,276,4,891033606
91,1209,3,888082468
44,1487,4,891451341
28,220,2,885682295
7,301,4,879461039
97,215,4,881105318
4,1109,4,888551922
41,583,2,875246783
50,898,2,888632969
31,435,2,892775547
19,305,4,879365169
12,343,2,881059315
88,13,1,891283339
16,672,4,886608616
72,1254,3,879993772
86,355,5,882386071
78,497,4,881059704
30,323,2,880475318
6,332,4,878854190
18,435,2,880178204
61,1428,4,881277551
38,631,4,891457905
16,535,2,880149197
74,299,3,891498139
32,260,4,886185851
32,473,5,881381071
12,180,4,880153705
78,258,4,876823597
69,735,4,891435107
48,588,5,891434733
63,423,3,884066087
28,725,2,888516814
4,749,4,887911369
28,639,4,886474493
2,515,5,879561755
12,1294,4,892133036
4,71,3,881058101
51,532,2,881654301
4,1295,2,891351813
48,182,5,881654480
34,625,4,891436469
32,650,5,886609828
61,546,5,887123886
51,546,3,891192158
61,11,2,882387715
18,866,4,891218459
42,1013,5,888551647
30,477,4,875730418
56,1040,2,880180765
9,134,4,885075243
68,123,3,881654452
61,381,3,882212200
4,856,2,888634315
14,132,4,879461318
88,1212,1,878854100
60,751,3,891282573
56,1237,5,891500109
61,1142,4,880886821
51,258,5,891499370
61,933,2,877879172
30,172,2,882212373
18,1222,4,882385065
51,250,3,888634070
3,280,3,888104188
100,174,4,885613092
78,242,4,881058146
54,288,4,880153674
21,496,1,880888167
28,78,3,892783791
61,343,5,891405651
3,1188,3,888979547
68,331,3,880180191
47,720,3,879563064
91,959,3,886608380
6,455,4,878853780
60,1119,3,879535392
98,329,3,882385065
32,63,4,880178748
12,1153,5,880383174
12,868,5,880383098
9,137,5,877214125
14,100,2,880475408
71,1514,1,880434496
14,258,2,892783559
4,990,2,878854996
89,399,4,880575531
56,198,2,882477356
63,225,1,888888994
45,15,1,888104522
61,293,2,879434265
21,989,4,888979075
90,523,5,888637768
91,405,4,884883679
12,1209,4,888103971
27,53,4,879990430
64,96,4,887168978
62,122,3,888888994
30,653,2,882387685
68,77,4,886609330
53,1442,2,891351082
1,330,4,888521090
79,619,3,886610996
4,239,4,888082071
22,455,1,891957012
52,142,4,886367955
4,722,2,888522700
58,763,2,892783559
4,1171,3,878867249
74,739,5,891956283
5,1012,4,880474556
30,827,3,884059196
68,479,4,891352220
28,323,4,891500230
12,7,5,879465841
34,405,5,880575589
48,296,2,886609977
4,252,2,880575108
12,561,3,888633522
61,185,2,891354257
51,895,4,888104554
51,877,4,880472061
61,1074,4,879461898
12,379,4,881654825
12,321,5,881652657
28,544,5,892775389
6,132,1,888636837
95,97,4,888103812
1,1337,3,891436543
32,496,3,882892424
72,358,5,879991007
51,444,3,882385934
83,483,4,886607957
61,81,3,886367955
55,607,2,891497793
20,365,2,881380539
35,172,4,880936863
4,385,3,885775604
30,44,4,891034366
51,274,4,887831486
63,578,2,878854810
86,735,5,887910511
28,176,5,888104457
88,419,4,891436024
4,394,2,880886919
30,135,4,888082216
12,56,5,875810574
63,1037,4,891033863
48,431,5,892783861
86,130,3,891457538
97,315,5,882385294
5,109,4,891206407
61,892,5,879533972
51,496,3,879744086
71,132,2,882387163
61,117,4,888887045
51,655,4,888552017
23,258,3,891389037
51,22,5,884035774
20,363,3,886366515
51,732,4,892783942
63,191,5,891193042
4,1621,5,886186091
32,75,2,885775745
4,668,3,879990744
30,1283,2,882569732
97,359,4,886185851
8,409,5,891034023
64,203,3,891354639
12,235,5,879436396
97,390,4,888887172
2,22,3,888632443
7,128,2,878854051
89,240,4,879438024
95,1442,4,879298239
55,210,2,879959573
68,473,1,879297347
44,304,4,884368643
86,305,4,891192986
36,249,5,887840134
54,272,1,892783451
97,597,5,881105373
50,12,4,881104481
81,183,1,877196819
7,525,2,884061623
95,164,3,879460785
61,234,2,892775584
30,403,4,888889035
62,123,3,879563201
83,163,4,891353254
37,25,4,888521465
20,356,5,888522612
69,931,2,888259984
27,106,2,885329395
6,917,1,884034800
61,42,2,892776524
4,1185,2,887249795
51,1087,4,890588878
28,215,2,879465477
61,422,1,885170516
63,258,4,881381555
6,228,3,882386941
4,9,2,888892300
90,835,3,879990744
7,1127,3,880434810
61,366,4,880574901
28,286,5,874777491
7,578,3,891351041
6,168,5,884882742
53,765,4,882385593
4,1046,2,891032718
12,1269,4,878854284
30,477,4,886366916
51,208,3,882386237
28,318,1,891351328
97,655,5,879563226
32,970,4,891033349
53,411,5,882386448
21,117,5,882385358
40,690,5,888632969
63,71,3,875731105
51,7,2,891390521
12,1037,5,882386711
98,797,3,879461898
41,137,2,888638248
51,497,4,888635180
32,55,4,891285491
60,16,3,891282573
100,754,5,881378289
12,1336,2,885682528
95,230,4,891351851
27,291,2,874777623
27,292,3,879298271
4,242,3,879994113
39,4,3,891352384
6,323,3,890181186
61,416,5,887249745
81,28,5,879435168
54,304,3,880472055
32,231,3,886185851
3,989,1,891220884
42,64,2,880470282
78,331,4,881548111
4,327,2,881654269
51,473,2,882384986
3,273,4,881652610
63,56,3,884883323
89,71,4,882212373
30,277,4,875509507
56,449,4,886367013
6,52,1,888518164
88,106,2,879563613
12,237,1,891499700
4,330,2,888517390
86,1092,4,884368130
61,120,5,880179785
40,286,3,886610201
4,269,3,891498267
41,95,5,880575163
6,214,4,882384744
16,694,2,880149197
12,423,5,883356614
53,690,1,888522073
66,222,3,882384683
7,1038,2,879825613
54,807,4,886608473
63,287,3,892783366
6,183,4,882569771
61,1387,5,879481613
27,286,4,880180191
61,311,2,886186091
80,305,4,891217834
77,705,5,891353828
39,351,4,888979721
69,268,3,892783672
12,1212,5,888633396
4,1158,4,881277314
55,86,2,891353477
41,688,2,880474829
39,226,3,888259984
4,269,2,879459578
4,1217,1,878854996
12,129,3,886608380
32,15,4,879364744
51,132,4,880858792
21,272,1,880176666
90,117,4,891626040
89,226,4,882386006
21,1115,1,879959003
32,197,5,880332215
7,326,1,888632155
63,684,5,884036365
61,293,4,888517537
43,358,5,881277962
6,1079,5,883546333
41,137,3,886608559
4,678,1,891406241
88,286,5,882212131
7,293,4,891350703
30,455,4,891283338
19,294,4,886367066
62,161,5,892784743
69,403,4,887840960
4,401,5,891498766
100,702,4,880575163
30,589,3,882384579
67,402,5,891500150
53,315,4,886985695
57,1244,4,885075211
4,71,2,879435369
75,85,4,883371001
63,90,3,888892667
15,419,4,879434636
63,332,5,880575277
61,313,4,875811455
51,149,4,879534667
61,188,3,892783025
47,264,4,884796652
44,304,4,892782901
63,87,5,882385012
86,642,4,884063080
4,244,1,879364955
61,478,2,878854051
22,323,3,879744218
4,566,3,891435597
54,818,5,875247754
51,451,5,875246857
71,7,5,891359276
12,566,2,882387181
97,376,5,887908861
96,543,4,884036411
6,498,4,891498030
71,345,4,881548053
4,191,2,889151716
72,498,3,875130230
41,258,3,879461856
61,668,1,882892424
33,880,3,883512658
69,750,2,891626023
98,272,4,890862741
4,320,4,876822581
7,371,1,880888746
82,1336,4,888887216
12,185,4,884491199
95,225,2,880936769
51,481,3,888517097
6,1220,2,881548111
94,756,3,879298239
96,9,4,891283124
98,345,3,875130027
63,651,3,882589819
6,341,5,881652077
4,894,3,879481643
51,144,2,888890432
62,17,3,879459939
2,170,2,891498030
41,258,3,877196702
14,140,3,891033927
37,384,2,886367013
28,634,3,891284016
45,882,3,881653132
1,332,4,884060941
51,1183,5,882387114
51,1120,3,891388210
41,1534,5,879196483
83,872,3,880383467
4,20,3,891500028
11,25,4,880178130
19,696,4,882569801
4,282,5,881057730
14,185,2,886608237
15,265,4,888517390
63,1240,2,881654101
7,1089,3,881104606
32,242,4,877196308
4,184,4,884490745
75,127,5,880474455
32,160,3,891033380
95,124,3,882385569
51,379,5,880574766
6,143,1,875504876
67,12,3,891499344
51,154,4,891457749
35,226,4,878179381
97,1136,5,882213535
51,142,5,879297347
86,1093,3,888890690
12,131,5,887123886
51,618,3,880177647
12,905,2,888634315
28,771,3,886608507
33,441,4,879434587
26,433,5,884036683
44,763,4,891388210
15,984,4,891041551
30,1138,4,888521907
8,88,3,891033927
52,728,5,885329322
3,455,1,886985003
3,415,4,879991403
21,538,2,881277931
78,181,5,880410700
13,145,3,882912150
4,679,3,879365169
57,449,4,879563270
66,258,5,888636202
51,117,3,878762273
77,755,4,888889268
88,258,1,882477202
62,310,4,887910267
5,291,2,891436633
56,1251,1,885329593
56,259,3,886609977
8,655,5,888518035
100,134,4,892778297
50,763,2,886183209
36,286,5,880935738
54,1218,4,886610137
48,487,3,879993797
63,15,4,879364744
6,366,5,888637440
61,455,4,876822967
62,137,5,882386333
61,1004,3,888522073
28,276,5,891035309
78,663,5,879298206
12,343,4,880181159
4,1215,2,888636635
45,11,4,881277855
7,229,4,880150019
61,343,3,881548053
12,337,4,874778479
84,181,2,884367274
91,79,1,891499700
10,148,3,888891473
75,557,3,879434707
1,685,3,887831486
28,829,5,882910838
51,485,5,880153406
70,276,4,879990531
61,675,3,888519725
56,441,4,875991160
51,449,2,877750738
31,222,4,884034132
21,294,1,888521740
95,1208,4,880383030
41,239,5,887912447
9,214,4,881103478
68,183,1,891351471
14,810,2,886611079
79,923,5,880181995
12,682,5,887064690
12,164,5,882384683
100,181,4,886610523
89,315,2,886183681
53,808,4,884062010
63,414,3,891499611
51,239,5,878088217
100,388,3,885682214
12,455,1,891961798
86,210,4,892783488
12,566,4,875729751
63,22,5,889488431
32,197,4,889126007
6,980,4,884882802
32,1219,3,886367366
64,157,4,880177970
12,520,4,880470258
21,286,1,891040688
61,983,4,886366515
5,435,4,888259984
12,132,5,880150330
4,595,4,891499556
69,192,3,880332259
86,642,5,882386357
30,708,3,881523787
56,678,5,880470570
7,690,1,879460192
12,1133,2,891033676
7,1073,2,881381679
31,403,4,880474257
94,185,5,880475539
63,1621,4,880474747
51,222,2,880889350
51,371,5,884059287
23,496,4,889488624
64,258,3,886367473
6,538,5,880177104
60,286,4,891446783
32,1407,3,891353892
55,326,2,891041551
27,875,3,878854666
51,1522,1,881379522
68,1231,2,891498030
86,728,4,892775584
12,125,2,881653933
82,323,2,880887206
32,1670,3,884881679
4,1225,5,877878828
4,659,3,879195334
51,106,1,888103646
95,827,3,886986400
32,145,3,881654825
64,385,3,891388708
86,347,4,875245846
32,269,3,882386424
22,276,4,880475408
6,235,4,879436396
4,269,5,875243968
97,142,5,875731776
72,117,3,888520799
7,68,4,888104393
14,1067,2,881653224
89,684,4,884060941
63,323,3,881130008
1,162,4,885075243
6,305,1,888518104
72,527,4,888979075
63,172,3,884882192
51,756,4,888887354
4,754,2,880181515
7,351,3,879744143
53,117,4,884492201
62,684,5,880178130
2,222,5,879462121
14,866,3,891499660
71,763,2,891499700
44,294,2,891283339
77,623,5,892784976
28,324,5,888635380
74,1169,3,891353124
23,226,1,878854247
95,3,3,888520638
63,405,3,891218251
32,455,2,881104581
86,229,5,880153705
51,299,3,880178019
63,258,3,881523787
41,210,5,875730312
95,1609,4,881654386
97,258,5,884882271
7,308,2,877878688
1,479,2,875730601
56,872,5,888635524
36,4,5,891451276
33,294,2,892783411
76,493,5,891040423
63,121,5,881058330
23,618,4,891500150
32,258,5,888082584
61,247,1,879465569
88,886,3,891354499
49,518,3,891350932
86,578,2,891351041
17,340,4,884035686
63,308,4,891388063
77,1407,3,881547746
30,200,3,879434745
14,258,5,890181186
81,117,3,891284016
30,357,4,891499278
81,323,3,892784710
63,64,4,886608977
69,184,3,883950232
97,25,4,878854190
61,991,2,884883724
23,116,4,880181225
86,82,4,886608559
72,1667,3,880472216
40,258,4,883949781
68,582,3,879365169
25,898,4,885075304
4,196,3,882212526
41,1259,2,888082277
58,734,5,892775389
31,69,4,888521833
51,75,3,881652730
97,763,5,878759435
12,246,5,879563668
4,474,3,878088217
86,148,2,888521090
40,1025,5,882387685
91,756,4,888521047
7,1010,2,891042883
85,895,4,875509307
44,63,4,892783749
71,292,5,891499440
61,185,2,880888223
19,432,2,880177131
95,582,4,880383424
76,735,5,891500230
61,514,4,879991186
19,527,3,883546677
30,723,2,888891900
90,274,4,886366731
51,1007,3,886367133
32,186,2,879461567
51,338,4,884338399
51,704,3,882386216
71,214,4,884367248
7,589,2,888517011
74,638,4,877196567
21,523,1,882386485
58,417,4,886609330
14,198,4,879991282
97,190,5,888551853
36,32,5,880575277
7,105,5,886367366
100,742,3,879535392
86,763,5,891353051
51,864,3,879959488
61,802,2,886607778
28,229,5,877196504
40,930,5,891351287
51,369,3,886366652
86,515,5,886610451
79,378,3,882387653
12,418,5,881381740
41,24,3,879297965
36,654,2,888887248
37,1115,4,881377933
68,252,2,880182103
87,740,2,880153740
63,1149,3,880152902
54,266,1,888889162
53,496,4,882386942
76,496,5,885775857
12,258,5,880383588
54,756,2,892302309
7,318,5,881652590
44,201,4,881523787
4,118,1,891033349
85,128,4,880177941
97,340,5,880472321
14,647,1,879297526
12,1406,4,887122325
83,1170,3,888637147
85,323,5,879562834
89,71,3,891500067
19,715,4,886608743
71,872,5,879959573
12,455,4,881105481
53,924,5,886986445
51,742,4,879447940
51,340,1,892131824
12,778,4,880152901
82,638,4,879535713
76,162,5,884061084
43,393,5,889488431
51,474,3,880859385
81,527,4,880858979
63,232,3,888517439
51,102,3,891353744
21,233,2,884368313
47,240,2,887839195
83,581,2,888523115
97,145,4,887832012
63,271,3,875244475
54,204,4,888636837
21,410,4,879561708
12,699,4,879461898
51,1393,4,886367013
61,1157,2,879701253
61,387,3,884061084
65,385,2,886183515
14,1206,2,880475435
23,1,2,879965704
4,548,4,892778244
98,359,3,882912371
32,670,5,891499699
83,558,3,879434886
68,559,3,891436690
32,191,2,877847150
58,56,2,882912469
32,210,4,891446371
19,1017,4,881523787
100,947,3,875246506
72,44,4,879563102
56,229,4,892784744
65,443,5,880153123
6,172,3,882385858
27,628,3,891217835
66,69,4,891284016
91,421,3,892782975
51,159,4,884368442
81,151,4,891497698
48,487,4,891283124
79,1317,5,892775612
28,435,1,880475539
12,1072,1,886182366
12,245,5,879535015
51,588,5,891434733
48,699,3,884036411
6,117,5,891283338
